day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
48,extraction,1005.353846153846,1004.4556279587745,1004.4556279587746,7.858823529411763,10.372731662293374,0.5816494843002895,0.5120454430580139,0.38,0.5952954283551577,113895.1270729889,46093.87861450885,0.0,19359.429018093717,0.27262520608659396,1.013500000226486,-10.206205658467118
49,extraction,996.0628205128204,995.7566406689889,995.7566406689889,7.494117647058822,10.058966459414401,0.5724295154052063,0.5006237626075745,0.38,0.59642296245471,112594.77736195587,45440.66669080962,0.0,19085.080010140042,0.23898767235305568,1.0067910002362623,-9.99099171774737
50,extraction,986.7717948717948,986.9886501359633,986.9886501359634,7.12941176470588,9.74636048435554,0.5632907316076511,0.4881323277950287,0.38,0.5977460300366566,111178.36423490729,44721.93838752205,0.0,18783.214122759262,0.25220970303045515,1.0365000002821034,-9.80504501776834
51,extraction,977.4807692307692,978.2579079997081,978.2579079997081,6.764705882352939,9.433627568442931,0.5542327880150612,0.47654497623443604,0.38,0.599629452720933,109859.87816675685,43984.65954563607,0.0,18473.557009167147,0.2765656042283865,1.0550830002102884,-9.6326152369752
52,extraction,968.1897435897436,969.5254092696385,969.5254092696387,6.4,9.121234611706313,0.5452557008921941,0.4668792486190796,0.38,0.6021117590565481,108748.91399405143,43269.91409360386,0.0,18173.363919313622,0.2835102261516137,1.0377090002293698,-9.45812882162045
53,extraction,958.8987179487178,960.357383191532,960.3573831915319,6.4,9.06992337500956,0.5363635028996799,0.4606117010116577,0.38,0.6041963296600805,108001.60841217,42747.4330121516,0.0,17953.92186510367,0.23293299020815522,1.0092080001413706,-9.278436018150252
54,extraction,949.6076923076922,950.9264510066691,950.9264510066689,6.4,9.022387932358999,0.5275586283533219,0.45545074343681335,0.38,0.6063513869034409,107371.79543490706,42266.758358638624,0.0,17752.038510628223,0.20435358237558615,1.013500000226486,-9.13421932949095
55,extraction,940.3166666666666,940.8176617435614,940.8176617435615,6.4,8.984056261061209,0.5188473537075482,0.44920313358306885,0.38,0.6085861129539012,106619.41806916198,41732.32086104375,0.0,17527.574761638374,0.16422900770275214,1.022624999677646,-8.962309808893318
56,extraction,931.0256410256409,930.4231819067244,930.4231819067245,6.4,8.950148403033339,0.5102323242454488,0.4407920241355896,0.38,0.6105638249483292,105631.18864368732,41136.60607155908,0.0,17277.374550054814,0.21089393480869584,1.8329170002289175,-8.853206820966909
57,extraction,921.7346153846153,920.2520026151491,920.2520026151491,6.4,8.914143849008548,0.5017114723693826,0.4306960999965668,0.38,0.6128152969819922,104462.71417971356,40446.36496612742,0.0,16987.473285773514,0.3078329744066762,1.0667920000742015,-8.76798857378827
