day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
19,extraction,911.9926829268292,912.6661960317912,912.6661960317911,18.435294117647057,19.252036876908775,0.8497168932149102,0.5219399333000183,0.5819399356842041,0.5112603296634431,133645.02300760974,65317.62448686073,0.0,27433.402284481508,0.06074474874581127,0.024208000000136565,-14.150770140421928
20,extraction,918.4756097560975,919.1582749343331,919.158274934333,18.070588235294117,18.949217516442513,0.8412061684469997,0.5220007300376892,0.582000732421875,0.5125000890259912,133707.28470806612,65182.28939175868,0.0,27376.561544538643,0.059640448789587755,0.02420799999991452,-14.132642490455693
21,extraction,924.9585365853658,925.6504082761951,925.6504082761952,17.705882352941174,18.64606244682904,0.8326353313333312,0.5220099687576294,0.5820099711418152,0.5137481739655669,133759.02899099942,65040.57209546614,0.0,27317.040280095778,0.05853986837950486,0.02512500000007023,-14.1129456094171
22,extraction,931.4414634146341,932.1425960367061,932.142596036706,17.341176470588234,18.34257165812813,0.8240043813700284,0.5219676494598389,0.5819676518440247,0.5150043532161419,133800.25585625088,64892.54162884809,0.0,27254.8674841162,0.060320754737975546,0.02725000000003419,-14.094565766464033
23,extraction,937.9243902439024,938.6348379367654,938.6348379367653,16.976470588235294,18.038745143858836,0.8153133180557991,0.5218737125396729,0.5818737149238586,0.5162681064291519,133830.95314232947,64738.30038193047,0.0,27190.086160410796,0.06273567041485265,0.027207999999889765,-14.075268392131292
24,extraction,944.4073170731707,945.1271338255815,945.1271338255815,16.61176470588235,17.73458289596444,0.8065621408907474,0.5217282772064209,0.5817282795906067,0.5175391445220612,133851.14516677216,64577.93800386267,0.0,27122.73396162232,0.065150327775226,0.027249999999812147,-14.05443221373808
25,extraction,950.8902439024389,951.6194834859439,951.6194834859441,16.24705882352941,17.430084907331203,0.7977508493769887,0.5215312838554382,0.581531286239624,0.5188170627793198,133860.8197685633,64411.54243500538,0.0,27052.847822702257,0.06757082649766913,0.027167000000050123,-14.032073944589909
26,extraction,957.3731707317072,958.1118867657027,958.1118867657028,15.88235294117647,17.125251170109276,0.788879443018047,0.5212826728820801,0.5812826752662659,0.520101514301885,133859.96478718676,64239.19439697392,0.0,26980.461646729047,0.06999719140592828,0.026666999999980234,-14.008203096589021
27,extraction,963.8560975609755,964.604343378059,964.6043433780588,15.517647058823528,16.820081678234967,0.779947921320102,0.5209825038909912,0.580982506275177,0.5213920365576996,133848.59237978753,64061.00220850871,0.0,26905.62092757366,0.0724253842963215,0.024250000000058947,-13.98283071422559
28,extraction,970.3390243902438,971.0968531681457,971.0968531681457,15.152941176470588,16.514576424071866,0.7709562837907674,0.5206307768821716,0.5806307792663574,0.5226883404642281,133826.7025451762,63877.04548203817,0.0,26828.35910245603,0.07485745634609303,0.02429199999998133,-13.95596883339833
29,extraction,976.8219512195121,977.589415981096,977.589415981096,14.788235294117646,16.208735400087892,0.7619045299390906,0.5202274918556213,0.5802274942398071,0.5239900213059201,133794.2952821634,63687.41964665204,0.0,26748.716251593854,0.07729343210286418,0.02433299999982097,-13.927629854473578
30,extraction,983.3048780487804,984.0820315933598,984.0820315933598,14.423529411764704,15.902558599697747,0.7527926592761891,0.5197726488113403,0.5797726511955261,0.5252966165507189,133751.37058903227,63492.22815959228,0.0,26666.73582702876,0.07973333112132099,0.024457999999949465,-13.89782738031154
31,extraction,989.7878048780487,990.574699779576,990.5746997795759,14.058823529411764,15.596046016425527,0.7436206713152671,0.5192662477493286,0.5792662501335144,0.5266078371160887,133697.928464052,63291.55152869603,0.0,26582.451642052332,0.08217717285179961,0.024499999999871847,-13.866571504579783
32,extraction,996.2707317073169,997.0674203821605,997.0674203821602,13.694117647058823,15.289197643063694,0.7343885655709879,0.5187082290649414,0.5787082314491272,0.592117466509734,133633.9567466649,54506.95683815831,0.0,22892.921872026487,0.08462700811906945,0.02420899999999726,-12.526663488588836
33,extraction,1002.7536585365852,1003.5601931734883,1003.5601931734882,13.329411764705881,14.982013473353781,0.7250963415601223,0.5180986523628235,0.5780986547470093,0.5934366657530887,133559.46759447022,54300.38246545011,0.0,22806.160635489043,0.08707880307928872,0.02458300000007796,-12.493016022225197
34,extraction,1009.2365853658536,1010.0530179241223,1010.0530179241222,12.96470588235294,14.674493501148987,0.7157439988015656,0.5174375176429749,0.5774375200271606,0.5947593339868718,133474.46100570596,54089.2794736956,0.0,22717.49737895215,0.08953460345617482,0.026749999999964302,-12.458018963393128
35,extraction,1015.7195121951219,1016.5458945447091,1016.5458945447092,12.599999999999998,14.366637718731246,0.7063315368150405,0.5167248249053955,0.5767248272895813,0.5960850086790258,133378.93697968588,53873.75217255058,0.0,22626.975912471244,0.09199443815305094,0.02704099999983889,-12.421686009628752
36,extraction,1022.2024390243902,1023.038822662106,1023.038822662106,12.235294117647058,14.058446121855717,0.6968589551237246,0.5159605741500854,0.5759605765342712,0.5974132851140013,133272.89551354424,53653.89718814273,0.0,22534.636819019946,0.09445831634266376,0.02683400000003111,-12.384029665487613
