day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
21,extraction,924.9585365853658,925.7998759731437,925.7998759731438,17.705882352941174,18.64398082325982,0.8326097943701807,0.5220085978507996,0.5220085978507996,0.5296372771263123,127999.89700903685,60206.38008472217,0.0,25286.67963558331,0.07112626598231804,0.026082999999843537,-13.050961418656755
22,extraction,931.4414634146341,932.2939409860252,932.2939409860251,17.341176470588234,18.340471526466942,0.8239774430647545,0.5219662189483643,0.5219662189483643,0.5309323072433472,128041.12613223898,60059.955612812904,0.0,25225.181357381418,0.07304362274653507,0.02587499999995302,-13.032606877677644
23,extraction,937.9243902439024,938.7880683461835,938.7880683461836,16.976470588235294,18.03662644943794,0.815284960950438,0.5218722224235535,0.5218722224235535,0.5322351455688477,128071.8257393036,59907.49892367727,0.0,25161.149547944453,0.07559157924987903,0.03291600000010497,-13.01334759757764
24,extraction,944.4073170731707,945.2822577675789,945.2822577675789,16.61176470588235,17.732445584537224,0.8065323474525901,0.521726667881012,0.521726667881012,0.5335454940795898,128092.00798738145,59749.094298107244,0.0,25094.61960520504,0.07814192637902885,0.02775000000010408,-12.99256689658108
25,extraction,950.8902439024389,951.7765090287784,951.7765090287786,16.24705882352941,17.42792892339599,0.7977196019986199,0.5215296149253845,0.5215296149253845,0.5348629355430603,128101.68503411947,59584.84172875782,0.0,25025.633526078283,0.08069469276353584,0.026582999999913426,-12.97027873634785
26,extraction,957.3731707317072,958.2708218414781,958.2708218414781,15.88235294117647,17.123076458592763,0.7888467240186062,0.5212809443473816,0.5212809443473816,0.5361871123313904,128100.8325586084,59414.817061761205,0.0,24954.223165939704,0.08325598168374823,0.026625000000057852,-12.946497281424168
27,extraction,963.8560975609755,964.7651959155625,964.7651959155625,15.517647058823528,16.817888182816002,0.779913712945314,0.520980715751648,0.520980715751648,0.5375175476074219,128089.4627179677,59239.12884345341,0.0,24880.43411425043,0.08581973693825541,0.026209000000054772,-12.921231681195618
28,extraction,970.3390243902438,971.2596308913271,971.2596308913271,15.152941176470588,16.512364089706608,0.7709205682148387,0.5206288695335388,0.5206288695335388,0.5388539433479309,128067.56335008731,59057.85182393181,0.0,24804.297766051357,0.0883900300592208,0.02616700000013239,-12.894494554857493
29,extraction,976.8219512195121,977.7541266101359,977.7541266101359,14.788235294117646,16.206504170495435,0.7618672892647448,0.5202255249023438,0.5202255249023438,0.540195882320404,128035.15877244397,58871.093211330575,0.0,24725.859148758842,0.09096081438410471,0.026042000000003895,-12.866295523644663
30,extraction,983.3048780487804,984.2486827091145,984.2486827091144,14.423529411764704,15.900308419043705,0.7527538755359567,0.5197705626487732,0.5197705626487732,0.5415428876876831,127992.22466355574,58678.94571768308,0.0,24645.15720142689,0.0935402143194651,0.025875000000175064,-12.836653294236967
31,extraction,989.7878048780487,990.7432988909025,990.7432988909026,14.058823529411764,15.593776828487544,0.7435803264721521,0.5192641019821167,0.5192641019821167,0.5428946614265442,127938.78533983394,58481.50178944148,0.0,24562.23075156542,0.09612014656031223,0.02595800000015913,-12.80557314050481
32,extraction,996.2707317073169,997.2379749259162,997.237974925916,13.694117647058823,15.28690939123518,0.7343466415191344,0.5187060236930847,0.5187060236930847,0.6104303598403931,127874.81648082031,49816.14624190895,0.0,20922.781421601758,0.09870874504815079,0.026166999999910345,-11.46354555709132
