day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
57,extraction,921.7346153846153,920.3340742327043,920.3340742327043,6.4,8.917839877440482,0.5025653277842763,0.43128007650375366,0.38,0.6091592144241353,104526.41395251256,40853.18574262803,0.0,17158.338011903772,0.298018815092962,1.0473749998709536,-8.829757384429533
58,extraction,912.4435897435897,910.2806416989595,910.2806416989596,6.4,8.881025525342784,0.49413680332410076,0.42127761244773865,0.38,0.6113987989355394,103368.93747260378,40169.29325461096,0.0,16871.103166936602,0.3761623887430553,1.0604579997561814,-8.727378244372355
59,extraction,903.152564102564,900.2608846855201,900.26088468552,6.4,8.844491027018117,0.4858010543918274,0.41108405590057373,0.38,0.6135460260697165,102191.08163164675,39492.149596783885,0.0,16586.702830649232,0.4391290834585548,1.0811659999490075,-8.609445329952825
60,extraction,893.8615384615384,892.5213388216496,892.5213388216496,6.4,8.77795165801951,0.4775369679212566,0.3799043595790863,0.38,0.7817229196736264,98764.2347166916,21557.968794628105,0.0,9054.346893743803,0.6983303203236055,1.102083999739989,-5.612419655128664
61,extraction,884.5705128205127,882.6375768793506,875.5735082501194,6.4,8.723339095913088,0.46942980580782956,0.3539324402809143,0.38,0.7914788270622353,95829.10809369967,19982.398021278103,0.0,8392.607168936804,2.17617854447156,1.0711659997468814,-6.619825564972029
62,extraction,875.2794871794871,873.0881055257335,869.893988904473,6.4,8.691777376118544,0.4613752318364919,0.35,0.38,0.7951947625968394,95360.78583478635,19530.388381845376,0.0,8202.763120375057,0.979296505435058,1.0941250002360903,-5.3127041583405825
63,extraction,865.9884615384615,863.882676426539,863.8826764265391,6.4,8.654329951926538,0.45337631816587576,0.35,0.38,0.7985492137759563,95314.61895495582,19201.204927120983,0.0,8064.506069390813,0.20999151123656581,1.103790999877674,-4.483152420429954
64,extraction,856.6974358974358,855.1875241915384,855.1875241915383,6.4,8.602116425345924,0.44545791516410227,0.35,0.38,0.7996531154513916,95247.84018579102,19082.60804120697,0.0,8014.695377306928,0.16384826738375027,1.0970409998662944,-4.411857278827291
65,extraction,847.4064102564101,846.6418829344823,846.6418829344823,6.4,8.548050616084383,0.4376186384702645,0.35,0.38,0.8010358001627509,95182.20966093682,18937.85218392957,0.0,7953.89791725042,0.10398242070616796,1.0864160003620782,-4.322367843037937
66,extraction,838.1153846153845,838.0021453298054,838.0021453298054,6.4,8.495549047631457,0.4298593593468404,0.35,0.38,0.8023964310471641,95115.8564761329,18795.232703689573,0.0,7893.99773554962,0.050338899369501325,1.1197080002602888,-4.239408525419385
67,extraction,828.8243589743589,829.196458132779,829.1964581327788,6.4,8.445698219598029,0.4221816143641295,0.35,0.38,0.8037617344974421,95048.22879845975,18652.099558500006,0.0,7833.8818145700025,0.07213517477011999,1.0195000004387111,-4.231698722343005
68,extraction,819.5333333333333,820.2200384219487,820.2200384219486,6.4,8.398651684676238,0.4145869843787411,0.35,0.38,0.8052824268028758,94979.28989508057,18494.136832356235,0.0,7767.537469589618,0.09904543234139222,1.0285829998792906,-4.226422952546932
69,extraction,810.2423076923076,811.1187605822544,811.1187605822544,6.4,8.353817009879197,0.40707662548446094,0.35,0.38,0.8063182439096367,94909.39208127171,18382.21772776953,0.0,7720.531445663202,0.1157053113787818,2.3081670001374732,-4.21881538356092
70,extraction,800.951282051282,801.8628853071958,801.8628853071958,6.4,8.31170836899052,0.39965196913902395,0.35,0.38,0.8074817002221835,94838.30695915926,18258.109609584004,0.0,7668.4060360252815,0.1192336302715165,1.1009160002686258,-4.195864936271238
71,extraction,791.6602564102564,792.3615299250451,792.3615299250451,6.4,8.273795206399637,0.3923152883063846,0.35,0.38,0.8087493243290282,94765.33654982434,18123.934645340938,0.0,7612.0525510431935,0.10124626261631209,1.0146250001525914,-4.1495058359992365
72,extraction,782.3692307692306,782.5353182924711,782.535318292471,6.4,8.241443779363063,0.38506959091478765,0.35,0.38,0.8101550389400316,94689.87124448617,17976.3949191829,0.0,7550.085866056818,0.05402167899461423,1.04841700022007,-4.071398502039864
73,extraction,773.078205128205,772.7668604949536,772.7668604949536,6.4,8.208894332513132,0.37791434220650105,0.35,0.38,0.811469494743875,94614.84948860123,17837.78537881821,0.0,7491.869859103648,0.06749702468130266,1.0515839999243326,-4.055559890072768
74,extraction,763.7871794871794,763.0599065737005,763.0599065737003,6.4,8.176059145194698,0.370848972701189,0.35,0.38,0.8127104768589889,94540.30008248602,17706.4077200569,0.0,7436.691242423898,0.10629588712205816,1.1073750001742155,-4.066321661321994
75,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7989632405683267,7920.000000000001,1592.2111346988531,1700.0,2368.7286765735184,12.419642367253179,1.0937500001091394,-8.071120796744777
76,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7931823084069478,7920.000000000001,1637.996117416974,0.0,687.9583693151291,0.03964236725317871,1.1049999998249405,4.6888341798537585
77,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7936373149399572,7920.000000000001,1634.3924656755398,0.0,686.4448355837267,0.03964236725317871,1.0992500001520966,4.692379590758967
78,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7938495983897944,7920.000000000001,1632.711180752828,0.0,685.7386959161878,0.03964236725317871,1.130125000145199,4.694033703400099
79,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7940201204986295,7920.000000000001,1631.360645650855,0.0,685.1714711733591,0.03964236725317871,1.0952080001516151,4.695362411672142
80,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7941545063647482,7920.000000000001,1630.2963095911946,0.0,684.7244500283017,0.03964236725317871,1.0515830003896554,4.696409546340939
81,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7942546118188716,7920.000000000001,1629.503474394537,0.0,684.3914592457055,0.03964236725317871,0.9972080001716677,4.697189568039469
82,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.794438082173599,7920.000000000001,1628.0503891850958,0.0,683.7811634577403,0.03964236725317871,1.0055839998130978,4.698619169043504
83,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7946618022662655,7920.000000000001,1626.2785260511773,0.0,683.0369809414944,0.03964236725317871,1.5674169999329024,4.700362396005562
84,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7950285776211352,7920.000000000001,1623.3736652406096,0.0,681.8169394010561,0.03964236725317871,1.0501250003471796,4.703220309570707
85,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7961366543194792,7920.000000000001,1614.5976977897244,0.0,678.1310330716842,0.03964236725317871,1.055291999819019,4.711854443204203
86,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7973935886098715,7920.000000000001,1604.642778209818,0.0,673.9499668481236,0.03964236725317871,1.0010000000875152,4.72164847519494
87,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.798524968479164,7920.000000000001,1595.6822496450213,0.0,670.186544850909,0.03964236725317871,1.0017089998655138,4.730464187136467
88,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.7993782878215292,7920.000000000001,1588.9239604534887,0.0,667.3480633904652,0.03964236725317871,0.9963749998860294,4.737113251452176
89,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8002278869865478,7920.000000000001,1582.1951350665413,0.0,664.5219567279473,0.03964236725317871,1.0016249998443527,4.743733328146002
90,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8010191165761427,7920.000000000001,1575.9285967169499,0.0,661.8900106211189,0.03964236725317871,1.0116670000570593,4.749898589108125
91,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8776664436620863,7920.000000000001,968.8817661962767,0.0,406.9303418024362,0.03964236725317871,0.99529099998108,5.3471345617617985
92,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8778677936651036,7920.000000000001,967.28707417238,0.0,406.26057115239956,0.03964236725317871,1.0019169999395672,5.348703480985308
93,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8793757634771424,7920.000000000001,955.3439532610319,0.0,401.2444603696334,0.03964236725317871,1.0060419999717851,5.360453581760715
94,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8808222663384413,7920.000000000001,943.8876505995449,0.0,396.43281325180885,0.03964236725317871,1.1486660000628035,5.371724732055956
95,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8822372138720027,7920.000000000001,932.681266133739,0.0,391.72613177617035,0.03964236725317871,0.9972090001610923,5.382750003237466
96,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8836195706791727,7920.000000000001,921.7330002209519,0.0,387.1278600927998,0.03964236725317871,0.9988340002564655,5.393521327478935
97,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8849694333444411,7920.000000000001,911.0420879120265,0.0,382.6376769230511,0.03964236725317871,1.1491250002109155,5.404039457366706
98,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8862865050084352,7920.000000000001,900.6108803331936,0.0,378.25656973994126,0.03964236725317871,0.965624999935244,5.414302079772548
99,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8875960549532138,7920.000000000001,890.239244770547,0.0,373.9004828036297,0.03964236725317871,1.0076660000777338,5.424506092942263
100,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8888396218308969,7920.000000000001,880.3901950992968,0.0,369.76388194170465,0.03964236725317871,1.001500000256783,5.43419596605317
101,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8901966589221502,7920.000000000001,869.6424613365707,0.0,365.2498337613597,0.03964236725317871,12.532958000065264,5.444769999068215
102,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8916099143879492,7920.000000000001,858.4494780474424,0.0,360.5487807799258,0.03964236725317871,4.496540999753051,5.455782085657722
103,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.893144018860788,7920.000000000001,846.2993706225589,0.0,355.4457356614747,0.03964236725317871,1.348332999896229,5.467735827710081
104,balance,0.0,0.0,0.0,8.5,10.35258445258642,0.370848972701189,0.0,0.0,0.8947240565358641,7920.000000000001,833.7854722359571,0.0,350.18989833910194,0.03964236725317871,1.3027499999225256,5.480047481274274
